"03/01/2020
11:22:14","03/21/2020
16:26:15","King
Shoreline",WA DOH,"DOH
030120.08","WA­
20203111318",,"Staffing,
Shoreline,
Lead Planner","Incident
Stabilization",County,Accepted,Assigned,Planning Section
"03/18/2020
18:10:51","03/21/2020
16:26:14","Kitsap
Bremerton","Kitsap County
Dept of
Emergency
Mgt","WA­
202031818193
Kitsap ­
032KCSO","WA­
202031818193",,"Masks / Wipes
/ Gowns /
Gloves /
Sanitizer","Incident
Stabilization",County,Assigned,Assigned,Logistics Section
"03/11/2020
14:03:55","03/21/2020
16:26:14","King
Redmond","Redmond
Care and
Rehabilitation
Center","PH­
202031114729
PH­
202031114729","WA­
202031114729",,"Mask,
Procedure /
Goggles,
Safety /
Gown,
Disposable","Incident
Stabilization",County,Accepted,Assigned,Logistics Section
"03/18/2020
12:40:30","03/21/2020
20203616323","WA­
20203616323",,"Staffing,
Tumwater,
Planning
Section Chief","Incident
Stabilization",State,Assigned,Assigned

"03/06/2020
09:10:33","03/21/2020
17:45:13","King
Shoreline","WA State
Department
of Health","DOH­T 0306.9
WA­
2020369261","WA­
2020369261",,"Staffing,
Shoreline,
Safety Officer","Incident
Stabilization",State,Assigned,Assigned

"02/16/2020
16:31:20","03/21/2020
17:45:01","King
Shoreline",DOH IMT,"DOH 0216.11
DOH 0216.11","WA­
202021616150",,"Staffing,
Shoreline,
Operations
Section Chief","Incident
Stabilization",State,Assigned,Assigned

"03/11/2020
14:36:58","03/21/2020
16:50:19","King
Algona",SO Start,"KC­
202031114712","WA­
202031114712",,"Mask, N95","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/09/2020
11:57:51","03/21/2020
16:50:07","King
Bothell","City of
Bothell","BOT0106
KC­
20203911680","WA­
20203911680",,"Shield, Face","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/17/2020
08:16:31","03/21/2020
16:50:01","King
Kenmore","Northshore
Fire (NEMCo)","KEN001
WA­
20203178758","WA­
20203178758",,"Shield, Face,
/ Gown,
Disposable, /
gloves, Exam,
Large / mask,
N95, / EMS
PPE Sets","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/10/2020
11:06:31","03/21/2020
16:49:49","King
Seattle","Meridian
Medicine","PH­
202031011525
PH­
202031011525","WA­
202031011525",,"Mask, N95 /
Gown,
Disposable","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/22/2020
17:14:38","03/23/2020
13:47:19","Walla
Walla
Walla
Walla","Walla Walla
Consolidated
Request
(Part 2)",0322002­C,"WA­
202032217121",,"PPE, Medical
Supplies",,County,Unassigned,

"03/23/2020
07:55:41","03/23/2020
13:46:48","Walla
Walla
Walla
Walla","Consolidated
Walla Walla
County",0323001­C,"WA­
20203237865",,"*
Consolidated
Walla Walla
County
Emergency
Management","Incident
Stabilization",State,Accepted,Accepted

"03/22/2020
17:31:32","03/23/2020
13:46:12","Walla
Walla
Walla
Walla","Walla Walla
County
Emergency
Mangement
Consolidated
Order Part 3",0322003­C,"WA­
202032217930",,"PPE and
Medical
Supplies",,County,Unassigned,

"03/23/2020
11:47:18","03/23/2020
13:36:57","King
Seattle",NAVOS,"PH­
202032311921,
RR 330A","WA­
202032311921",,"RR 330a (DO
NOT
REMOVE) ­
PPE for
NAVOS","Incident
Stabilization",County,Unassigned,

"03/23/2020
13:28:13","03/23/2020
13:33:55","Okanogan
Colville","PUD #1 of
Okanogan
County",03­23­2020 2,"WA­
202032313113",,Lysol,,County,Unassigned,

"03/20/2020
14:53:48","03/23/2020
13:31:25","Snohomish
Everett","Snohomish
Health
District","SnoCo­
202032014929","WA­
202032014929",,Tablets,"Incident
Stabilization",County,Cancelled,

"03/13/2020
16:32:14","03/23/2020
13:30:24","King
Algona",KC DAJD,"KC­
20203131694","WA­
20203131694",,"thermometer,
touch free","Incident
Stabilization",County,Assigned,Assigned

"03/13/2020
08:44:06","03/23/2020
13:24:40","Island
Coupeville","Pediatric
Association
of Whidbey
Island",IC­20­030012,"WA­
20203138238",,"Gown,
Disposable","Incident
Stabilization",County,Assigned,In Transit

"03/23/2020
13:13:07","03/23/2020
13:18:28","Okanogan
Colville",Lifeline,03­23­2020,"WA­
202032313542",,"1500 Basic
Mask",,County,Unassigned,

"03/13/2020
12:20:37","03/21/2020
17:17:38","Snohomish
Mill Creek","Swedish
Mill Creek
Medical","SNOCO ­
202031312958
WA­202031312958","WA­
202031312958",,"Gown,
Disposable","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/13/2020
12:28:35","03/21/2020
17:17:32","Snohomish
Everett","Swedish
Mill Creek
Medical
Center","SnoCo­
202031312673
WA­202031312673","WA­
202031312673",,"Gloves,
Nitrile
Exam","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/13/2020
09:17:07","03/21/2020
17:17:32","Snohomish
Bothell","Bothell
Healthcare","SnoCo­20203139790
WA­20203139790","WA­
20203139790",,"Gown,
Disposable","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/13/2020
12:16:29","03/21/2020
17:17:31","Snohomish
Mill Creek","Swedish
Mill Creek
Medical","SNOCO ­
202031312888/MC014
WA­202031312888","WA­
202031312888",,"Gloves,
Exam","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/13/2020
12:41:31","03/21/2020
17:17:07","Snohomish
Everett","Swedish
Mill Creek
Medical
Center","SnoCo­
202031312723
WA­202031312723","WA­
202031312723",,"Gloves,
Nitrile
Exam","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/13/2020
11:24:01","03/21/2020
17:17:00","Snohomish
Mill Creek","Swedish
Mill Creek
Medical","MC009/SNOCO
WA­202031311456","WA­
202031311456",,"Mask,
Procedure
/ Shield,
Face","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/13/2020
13:30:03","03/21/2020
17:16:49","Snohomish
Edmonds","Swedish
Edmonds
Medical
Center","ED012/SnoCo­
202031313528
WA­202031313528","WA­
202031313528",,"Shield,
Face","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/13/2020
13:19:59","03/21/2020
17:16:39","Snohomish
Edmonds","Swedish
Edmonds
Medical","ED002/SNOCO ­
20203131397
WA­20203131397","WA­
20203131397",,"Sanitizer
Hand ALC
Pump 12
oz","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/17/2020
11:38:24","03/22/2020
17:47:40","Klickitat
Bingen",KCEMS1,0260032,"WA­
202031711222",,Shoe Covers,"Incident
Stabilization",County,Unassigned,Accepted

"03/17/2020
10:51:08","03/22/2020
17:47:28","Klickitat
Goldendale",KCEMS1,0260025,"WA­
202031710144",,"Disposable
Surgical
Gowns","Incident
Stabilization",County,Unassigned,Assigned

"03/22/2020
17:03:00","03/22/2020
17:39:19","Garfield
Pomeroy","Emergency
management",GarfieldEM­1,"WA­
202032217805",,"Consolidated
list 3M
Vesaflo
Respirator
System
w/hood;
Mask, N95;
Gowns,
disposable ;
1000ml Foam
hand
sanitizer;
1000ml gel
hand
sanitizer;
Oxyvir
disinfectant
wipes
canister of
160; Gloves
medium,
gloves large,
gloves
Xlarge",,County,Unassigned,

"03/22/2020
07:28:38","03/22/2020
17:36:30","Thurston
Olympia","Thurston County
Emergency
Management","TH­
20203227872
TH­
20203227872","WA­
20203227872",,"*Consolidated
Resource
Request (2 of
3)","Incident
Stabilization",County,Accepted,Assigned

"03/22/2020
07:37:44","03/22/2020
17:26:55","Thurston
Olympia","Thurston County
Emergency
Management","TH­
20203227910
TH­
20203227910","WA­
20203227910",,"*Consolidated
Resource
Request (3 of
3)","Incident
Stabilization",County,Accepted,Accepted

"03/04/2020
09:03:59","03/07/2020
13:00:24","King
Seattle",NWHRN,"RR 150
KC­
2020349635","WA­
2020349635",,PPE re COVID­19,"Incident
Stabilization",County,Cancelled,

"03/01/2020
08:51:44","03/06/2020
14:22:21","Snohomish
Unincorporated
County","Snohomish
County
Sheriff
Office","Snoco ­
202031838","WA­
202031838",,N95 Masks for County Jail,"Incident
Stabilization",County,Cancelled,

"03/06/2020
14:03:38","03/06/2020
14:16:52","Pierce
Lakewood","West Pierce
Fire &
Rescue &
City of
Lakewood",RR#2,"WA­
20203614585",,Surgical Mask,"Incident
Stabilization",City,Unassigned,

"03/06/2020
13:19:37","03/06/2020
13:35:33","King
Seattle",PHSKC,"PH­
20203613963","WA­
20203613963",,RR 165 DRIS/Driver,"Incident
Stabilization",City,Unassigned,

"03/06/2020
12:48:59","03/06/2020
12:58:05","King
Seattle","KC treasury
dept","kc­
2020361244","WA­
2020361244",,200 surgical masks,,County,Completed,

"03/06/2020
12:19:34","03/06/2020
12:25:48","King
Hatton","Logistics,
City of
Bothell",BOT0101,"WA­
20203612647",,Disinfecting Wipes,"Incident
Stabilization",City,Unassigned,

"03/05/2020
17:54:09","03/05/2020
18:06:04","King
Seattle",PHSKC,"PH­
20203517959","WA­
20203517959",,RR 162 Disease Invesitigator,"Incident
Stabilization",City,Unassigned,

"03/05/2020
16:50:43","03/05/2020
17:30:09","King
Seattle",PHSKC,"PH­
20203516850","WA­
20203516850",,"RR158 ­ Behavioral Health
Support for Life Care","Incident
Stabilization",City,Unassigned,

"03/05/2020
11:59:12","03/05/2020
12:10:50","King
Seattle",PHSKC,"PH­
20203511429
KC­
20203511429","WA­
20203511429",,OEM Staff for HMAC,,County,Cancelled,

"03/02/2020
13:15:36","03/05/2020
11:44:55","King
Seattle",PHSKC,"PH­
20203213217","WA­
20203213217",,"RR 038 ­ Laundry Service for
Life Care","Incident
Stabilization",City,Completed,

"03/02/2020
07:46:15","03/04/2020
16:06:22","King
Kirkland","Kirkland
EOC","KI­
2020327548
KC­
2020327548","WA­
2020327548",,Isolation facility,"Incident
Stabilization",County,Cancelled,"Cancelled
Accepted"

"03/03/2020
01:21:18","03/04/2020
10:52:49","King
Seattle",PHSKC,"PH­
2020331630","WA­
2020331630",,"RR 140 ­ Two White Boards for
Duchin","Incident
Stabilization",City,Assigned,

"03/18/2020
13:13:59","03/21/2020
16:20:51","Grays
Harbor
Montesano","City of
Montesano","MFD­006
GHC044","WA­
202031813762",,"Disinfectant,
Cavicide","Incident
Stabilization",County,Assigned,"Assigned
Assigned","Logistics Section
Logistics Section"

"03/18/2020
13:08:36","03/21/2020
16:20:39","Grays
Harbor
Montesano","City of
Montesano","MFD­005
GHC043","WA­
202031813326",,"eyewear,
protective","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/19/2020
19:32:42","03/21/2020
16:20:30","King
Redmond","Overlake
Terrace","PH­
202031919938,
RR 359
KC­
202031919938","WA­
202031919938",,"Mask, N95, /
RR 359 (DO
NOT
REMOVE) ­
PPE for
Overlake
Terrace","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/20/2020
15:23:53","03/21/2020
16:20:30","Pierce
Lakewood","Washington
State Military
Department",SEOC,"WA­
202032015686",,"Two (2)
Cradlepoint
AER2200
routers","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/18/2020
13:01:56","03/21/2020
16:20:18","Grays
Harbor
Montesano","City of
Montesano","MFD­004
GHC042","WA­
20203181314",,"Gowns,
disposeable,
200 /
isolation
gowns","Incident
Stabilization",County,Assigned,"Assigned
Assigned","Logistics Section
Logistics Section"

"03/18/2020
12:55:37","03/21/2020
16:20:00","Grays
Harbor
Montesano","City of
Montesano","MFD­003
GHC041","WA­
202031812977",,"Masks,
Fluidshield","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/20/2020
08:45:25","03/21/2020
16:05:37","Benton
Richland","Richland Fire
Department","WA­20203208193
BC026­COVID19","WA­
20203208193",,"Mask, N95,
Shield
Face, /
Gown,
disposable,
/","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/20/2020
13:14:56","03/21/2020
16:05:09","Grant
Coulee
City","Ephrata Fire
Department","WA­202032013171
2020­28","WA­
202032013171",,"Mask,
adjustable,
/ PPE","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/10/2020
14:14:45","03/21/2020
16:04:58","Benton
Benton
City","Kadlec
Medical
Center",BC003­COVID19,"WA­
202031014582",,"Disinfectant
Wipe
Sanitizer","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/17/2020
11:52:33","03/21/2020
16:04:57","Grant
Coulee
City","Grant County
Health
District","WA­202031711814
2020­3","WA­
202031711814",,"Gown,
disposable,
/ Mask,
Procedure,
/ Hand
Sanitizer, /
Mask, N95,
/ PPE","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/10/2020
13:37:48","03/21/2020
16:04:48","Benton
Benton
City","Kadlec
Medical
Center","BC002­COVID19
BC002­COVID 19","WA­
202031013842",,"Hand
Sanitizer","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/20/2020
11:57:41","03/21/2020
16:04:36","Benton
Richland","Chaplaincy
Health Care","WA­202032011678
BC027­COVID19","WA­
202032011678",,"Gown,
disposable,
/ Mask,
procedure,
/ Mask,
N95","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/13/2020
10:14:57","03/21/2020
17:08:53","Snohomish
Bothell","Bothell
Healthcare","084/SnoCo­
2020313109
WA­2020313109","WA­
2020313109",,"Wipes,
Disinfecting","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/13/2020
10:42:55","03/21/2020
17:08:41","Snohomish
Everett","Snohomish
County Fire
Task Force","SnoCo­
202031310187
WA­202031310187","WA­
202031310187",,"Sanitizer,
Hand","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/18/2020
11:50:18","03/21/2020
17:08:32","Snohomish
Arlington","Skagit
Regional
Health","07
SnoCo­
202031811979","WA­
202031811979",,"Mask, N95,
small, / Mask,
N95 medium, /
Mask, N95,
Aura N95 Mask","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/18/2020
11:34:10","03/21/2020
17:08:23","Snohomish
Arlington","Skagit
Regional
Health","04
SnoCo­
202031811326","WA­
202031811326",,"Gowns,
disposable,
Large","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/17/2020
16:41:47","03/21/2020
17:08:23","Thurston
Olympia","Thurston
County
Emergency
Management","WA­202031716949
TH­202031716949","WA­
202031716949",,"Masks,
Surgical /
Hand Sanitizer
/ Disinfectant
wipes","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/11/2020
08:28:26","03/21/2020
17:08:11","Snohomish
Everett","Snohomish
County
Sheriffs
Office",Snoco­2020311858,"WA­
2020311858",,"Mask, N95,
Small /
Medium /
Large / X­
Large","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/18/2020
11:03:09","03/21/2020
17:08:11","Snohomish
Arlington","Skagit
Regional
Health","02
SnoCo­20203181140","WA­
20203181140",,"Nebulizer,
Handheld, W/O
Mask, 300","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/13/2020
09:47:00","03/21/2020
16:52:40","King
Algona","City of
Algona","ALG 1
KC­20203139521","WA­
20203139521",,"Mask, N95","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/14/2020
18:27:17","03/21/2020
16:52:39","King
Bellevue","Overlake
OB/GYN","PH­202031418476
KC­202031418476","WA­
202031418476",,"mask, N95
respirator
(Don't remove:
RR 286)","Incident
Stabilization",County,Assigned,Accepted,Logistics Section

"03/13/2020
09:01:53","03/21/2020
16:52:21","King
Kent","Regional
Justice
Center",KC­20203139343,"WA­
20203139343",,"Disinfectant,
wipes / gown,
disposable","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/05/2020
14:53:09","03/21/2020
16:52:10","Whatcom
Bellingham","Whatcom
County Jail","Jail 2020­03­05
Whatcom 0004
(Jail)","WA­
20203514882",,"Mask, N95 /
Wipes","Incident
Stabilization",County,Assigned,"Assigned
Assigned","Logistics Section
Logistics Section"

"03/13/2020
17:19:45","03/21/2020
16:52:09","King
SeaTac","Northwest
Kidney
Centers","PH­
202031317256/KC­
202031317256
WA­
202031317256","WA­
202031317256",,"Hand
Sanitizer","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/05/2020
14:38:24","03/21/2020
16:52:09","Whatcom
Bellingham","Whatcom
County
Sheriff's
Office","Whatcom 0003
(WCSO)","WA­
20203514380",,"Mask, N95 /
Hand
Sanitizer /
Gloves, Exam,
Medium /
Gloves, Exam,
Large /
Gloves, Exam,
X­Large /","Incident
Stabilization",County,Assigned,"Assigned
Assigned","Logistics Section
Logistics Section"

"03/07/2020
17:31:02","03/11/2020
08:36:58","Thurston
Olympia","WA State
Department
of Health","DOH­T 0307.12
WA­
20203717986","WA­
20203717986",,Medical Personnel,Life Saving,State,Cancelled,

"03/11/2020
07:57:34","03/11/2020
08:00:16","Cowlitz
Longview","Canterbury
Gardens",DEM­007,"WA­
20203117621",,"Medical protective
equipment/supplies",Life Saving,County,Unassigned,

"03/11/2020
07:50:29","03/11/2020
07:57:06","Cowlitz
Longview","Canterbury
Gardens",DEM­006,"WA­
2020311722",,"Medical protective
equipment/supplies",Life Saving,County,Unassigned,

"03/11/2020
07:46:21","03/11/2020
07:49:57","Cowlitz
Longview",Somerset,DEM­005,"WA­
20203117943",,"Medical protective
equipment/supplies",Life Saving,County,Unassigned,

"03/10/2020
18:24:21","03/10/2020
18:38:21","King
Seattle",PHSKC,"PH­
202031018813","WA­
202031018813",,"RR 232S Guidance
Branch Director","Incident
Stabilization",City,Completed,

"03/10/2020
18:32:28","03/10/2020
18:38:00","King
Seattle",PHSKC,"PH­
202031018165","WA­
202031018165",,"RR 233S Finance
Liaison","Incident
Stabilization",City,Completed,

"03/10/2020
18:15:15","03/10/2020
18:23:57","King
Seattle",PHSKC,"PH­
202031018509","WA­
202031018509",,"RR 231S Behavioral
Health Strike Team","Incident
Stabilization",City,Unassigned,

"03/10/2020
17:59:43","03/10/2020
18:14:57","King
Seattle",PHSKC,"PH­
202031017613","WA­
202031017613",,"RR 229S HCHN
Nurses","Incident
Stabilization",City,Unassigned,

"03/10/2020
17:39:51","03/10/2020
17:45:06","King
Seattle",PHSKC,"PH­
20203101775","WA­
20203101775",,"RR 227S­
Transcriptionist","Incident
Stabilization",City,Unassigned,

"03/10/2020
17:32:48","03/10/2020
17:38:12","King
Seattle",PHSKC,"PH­
202031017556","WA­
202031017556",,"RR 230S DRIS/PHN
Trainer","Incident
Stabilization",City,Unassigned,

"02/07/2020
15:28:23","03/10/2020
17:05:58","King
Seattle",PHSKC,"PH­
20202715343","WA­
20202715343",,"RR 022 ­ Staffing
and Scheduling
Assistant","Incident
Stabilization",City,Completed,Completed

"03/05/2020
18:12:09","03/10/2020
16:54:15","King
Seattle",PHSKC,"PH­
20203518100","WA­
20203518100",,"RR 164 Physician
Support for Life
Care",Life Saving,City,Unassigned,

"03/10/2020
16:45:55","03/10/2020
16:54:05","King
Seattle",PHSKC,"PH­
202031016339","WA­
202031016339",,"RR 225S­ Test
Request Data Entry","Incident
Stabilization",City,Unassigned,

"02/03/2020
07:19:48","03/21/2020
11:43:47","King
Shoreline","WA State Dept of
Health",NCoV0170,"WA­
2020237683",,ESF 8 Support,"Incident
Stabilization",State,On Scene,On Scene,Planning Section

"02/08/2020
14:29:08","03/21/2020
11:43:47","King
Shoreline",DOH IMT,"DOH0208.02
20 nCoV","WA­
20202814206",,"(2) Bachelors
Degree in any
bio medical","Incident
Stabilization",State,On Scene,On Scene,Planning Section

"03/01/2020
19:12:08","03/21/2020
11:43:16","Thurston
Tumwater",WA DOH,DOH T 0301.4,"WA­
20203119820",,"OSC ­
Shoreline ACC","Incident
Stabilization",State,On Scene,On Scene,Planning Section

"03/09/2020
09:18:34","03/21/2020
11:36:02","King
Shoreline",DOH,DOH 0309.1,"WA­
2020399481",,"Priority
Transport / ^","Incident
Stabilization",State,Completed,Completed,Logistics Section

"02/03/2020
08:09:50","03/21/2020
11:35:12","King
Shoreline","WA State Dept
Health",NCoV0190,"WA­
2020238254",,"Laundry,
Catering,
Medication
Support / ^","Incident
Stabilization",State,Completed,"Completed
Completed
Completed","Logistics Section
Logistics Section
Logistics Section"

"01/30/2020
12:48:35","03/21/2020
11:33:32","Thurston
Olympia",WA DOH,NCoV01010,"WA­
202013012542",,"Safety Officer /
^","Incident
Stabilization",State,Completed,Completed,Planning Section

"01/23/2020
16:46:38","03/21/2020
11:33:20","King
Seattle","Public Health
Seattle & King
County","nCoV 009
KCOEM nCoV
001","WA­
202012316318",,"3 Medical
Epidemiologist","Incident
Stabilization",State,Completed,Completed,Planning Section

"01/31/2020
18:22:24","03/21/2020
11:33:03","Thurston
Olympia","WA State Dept of
Health",NCoV0130,"WA­
202013118719",,"Staffing,
Deputy
Planning Chief
/ ^","Incident
Stabilization",State,Completed,"Completed
Completed","Planning Section
Planning Section"

"03/22/2020
17:11:44","03/23/2020
12:56:04","Grays
Harbor
Montesano","Grays Harbor
County
Emergency
Management",GHC­S­1,"WA­
202032218482",,"*Grays Harbor
County
Consolidated
List","Incident
Stabilization",State,Accepted,Accepted

"03/23/2020
08:56:43","03/23/2020
12:47:39","Cowlitz
Longview","Consolidated
Cowlitz &
Wahkiakum
County","COW/WAH ­
001
WA­
20203238303","WA­
20203238303",,"*Consolidated
Cowlitz &
Wahkiakum
County
Request List","Incident
Stabilization",State,Accepted,Accepted

"03/23/2020
10:55:33","03/23/2020
12:46:30","Columbia
Dayton","Columbia
County
Emergency
Management","Columbia EM
Covid 02","WA­
202032310325",,Sanitizers,Life Saving,County,Unassigned,

"03/23/2020
08:03:34","03/23/2020
12:46:18","Columbia
Dayton","Columbia
County
Emergency
Management","Columbia EM
Covid 01
Columbia EM
Covid 01","WA­
20203238882",,"*Columbia
County
Consolidated
List","Incident
Stabilization",State,Accepted,Accepted

"03/15/2020
10:51:05","03/23/2020
12:38:57","Asotin
Asotin","Asotin County
Emergency
Management","WA­
202031510963
AC001","WA­
202031510963",,"*Consolidated
List for Asotin
County","Incident
Stabilization",State,Accepted,"Accepted
Accepted"

"03/11/2020
08:18:24","03/23/2020
12:32:43","Chelan
Wenatchee","Chelan
County
Emergency
Management","2020­03­11­
001","WA­
2020311880",,"Mask, N95
Small,
Medium,
Large /
Gown,
Disposable /
Gloves, Exam
/ Mask,
Procedure /
Hand
Sanitizer","Incident
Stabilization",County,Assigned,"Assigned
Assigned"

"03/20/2020
15:06:25","03/23/2020
12:29:43","Snohomish
Everett","Snohomish
Health
District","SnoCo­
20203201529","WA­
20203201529",,"Mobile Hot
Spots","Incident
Stabilization",County,Cancelled,

"03/20/2020
13:27:36","03/23/2020
11:34:18","Snohomish
Snohomish","Snohomish
Health
District","Snoco­
20203201376","WA­
20203201376",,Pop up tents,"Incident
Stabilization",County,Cancelled,

"03/21/2020
11:45:00","03/21/2020
16:24:20","Pierce
Tacoma","Pierce
County
Emergency
Management","WA­
202032111685
30334","WA­
202032111685",,"1000 medical
sleeves","Incident
Stabilization",County,Assigned,Assigned

"03/16/2020
11:51:17","03/21/2020
16:24:15","Kitsap
Bremerton","Kitsap County
Dept of
Emergency
Mgt",Kitsap ­ 019,"WA­
202031611707",,"mask, surgical
/ mask, N95,
regular /
glasses, safety
/ gown,
isolation XL /
wipes,
sanitizing","Incident
Stabilization",County,Assigned,"Assigned
Assigned"

"03/19/2020
08:24:09","03/21/2020
16:24:03","Kitsap
Bremerton","Kitsap County
Dept of
Emergency
Mgt","WA­
20203198178
Kitsap ­
034ESF6","WA­
20203198178",,"Gloves,
Disposable,
Nitrile, Small,
200","Incident
Stabilization",County,Assigned,Assigned

"02/16/2020
16:41:43","03/21/2020
16:24:03","King
Shoreline",DOH IMT,"DOH 0216.14
DOH 0216.14","WA­
20202161688",,"Deputy
Incident
Commander","Incident
Stabilization",State,Cancelled,

"03/18/2020
12:27:51","03/21/2020
16:23:54","Grays
Harbor
Aberdeen","Grays Harbor
Community
Hospital","T006
GHC038","WA­
202031812298",,"Ventilators,
PB980
Universal","Incident
Stabilization",County,Assigned,Assigned

"02/03/2020
13:53:15","03/21/2020
16:23:51","King
Algona",WA DOH Lab,NCOV0210,"WA­
20202313945",,"Assistant
Safety Officer","Incident
Stabilization",State,Cancelled,

"03/08/2020
11:31:17","03/21/2020
16:23:45","King
Shoreline",DOH,DOH 0308.3,"WA­
20203811549",,"Priority
Transport / ^",Life Saving,State,Completed,Completed

"02/26/2020
10:41:37","03/21/2020
16:23:44","King
Shoreline",DoH IMT,"WA­
202022610265","WA­
202022610265",,"ESF­15 PIO
Support / ^","Incident
Stabilization",State,Completed,Completed

"03/06/2020
17:25:51","03/21/2020
17:49:34","King
Shoreline","WA State
Department
of Health","DOH­T
0306.41
WA­
20203617419","WA­
20203617419",,"Staffing,
Shoreline,
Deputy
Logistics
Section Chief","Incident
Stabilization",State,Assigned,Assigned

"03/06/2020
17:18:16","03/21/2020
17:49:22","King
Shoreline","WA State
Department
of Health","DOH­T
0306.40
WA­
20203617760","WA­
20203617760",,"Staffing,
Shoreline,
Deputy
Logistics
Section Chief","Incident
Stabilization",State,Assigned,Assigned

"03/06/2020
08:57:58","03/21/2020
17:49:16","King
Shoreline","WA State
Department
of Health","DOH­T
0306.11
WA­
2020368249","WA­
2020368249",,"Staffing,
Tumwater,
Safety Officer","Incident
Stabilization",State,Assigned,Assigned

"03/06/2020
07:08:36","03/21/2020
17:49:16","King
Shoreline","WA State
Department
of Health","DOH­T
0306.1
WA­
2020367205","WA­
2020367205",,"Staffing,
Shoreline,
Safety Officer","Incident
Stabilization",State,Assigned,Accepted

"02/16/2020
16:33:58","03/21/2020
17:49:15","King
Shoreline",DOH IMT,"DOH 0216.12
DOH 0216.12","WA­
202021616702",,"Staffing,
Shoreline,
Operations
Section Chief","Incident
Stabilization",State,Assigned,Assigned

"03/06/2020
16:58:28","03/21/2020
17:49:03","King
Shoreline","WA State
Department
of Health","DOH­T
0306.44
WA­
20203616819","WA­
20203616819",,"Staffing,
Shoreline,
Deputy
Logisitcs
Section Chief","Incident
Stabilization",State,Assigned,Assigned

"03/08/2020
11:40:52","03/21/2020
17:48:51","King
Shoreline",WADOH,"DOH­S
0308.1
WA­
20203811663","WA­
20203811663",,"Staffing,
Shoreline,
Operations
Section Chief","Incident
Stabilization",State,Assigned,Assigned

"03/06/2020
16:52:17","03/21/2020
17:48:45","Thurston
Tumwater","WA State
Department
of Health","DOH­T
0306.25
WA­
202036167","WA­
202036167",,"Staffing,
Tumwater,
Planning
Section Chief","Incident
Stabilization",State,Assigned,Assigned

"03/06/2020
09:18:22","03/21/2020
17:48:45","Thurston
Tumwater","WA State
Department
of Health","DOH­T
0306.12
WA­
2020369428","WA­
2020369428",,"Staffing,
Tumwater,
Safety Officer","Incident
Stabilization",State,Assigned,Assigned

"03/16/2020
11:56:21","03/16/2020
14:30:30","Skagit
Anacortes","Burlington
Fire",202003051215,"WA­
202031611277",,"Mask,N95","Incident
Stabilization",County,Completed,,

"03/16/2020
12:01:36","03/16/2020
14:29:59","Skagit
Anacortes","Skagit Fire
05",202003070847,"WA­
202031612753",,"Mask, surgical","Incident
Stabilization",County,Completed,,

"03/16/2020
12:12:46","03/16/2020
14:29:38","Skagit
Anacortes","Anacortes
Fire",202003090916,"WA­
202031612623",,"Mask,N95","Incident
Stabilization",County,Completed,,

"03/16/2020
12:16:15","03/16/2020
14:29:19","Skagit
Anacortes","Skagit
Family
Health",202003041146,"WA­
202031612991",,"Mask, N95","Incident
Stabilization",County,Completed,,

"03/16/2020
12:26:45","03/16/2020
14:28:50","Skagit
Anacortes","Skagit
Family
Health",202003041108,"WA­
202031612648",,"Mask,N95 ped","Incident
Stabilization",County,Completed,,
